Table
Miles de clientes ,,,,% Variación ,
,Dic-20 ,Sep-20 ,Dic-19 ,TaT ,AaA 
Clientes Leales¹ ,"3,595 ","3,408 ","3,168 ",5.5 ,13.5 
Clientes Digitales² ,"5,000 ","4,768 ","4,170 ",4.9 ,19.9 
Clientes Móviles³ ,"4,685 ","4,437 ","3,803 ",5.6 ,23.2 


