Table
Miles de clientes ,,,,% Variación ,
,Mar-21 ,Dic-20 ,Mar-20 ,TaT ,AaA 
Clientes Leales¹ ,"3,651 ","3,588 ","3,297 ",1.8 ,10.7 
Clientes Digitales² ,"5,110 ","5,001 ","4,449 ",2.2 ,14.9 
Clientes Móviles³ ,"4,824 ","4,685 ","4,108 ",3.0 ,17.4 


