Table
Millones de pesos ,,,,% Variación ,
,1T21 ,4T20 ,1T20 ,TaT ,AaA 
Comercial ,"3,414 ","1,062 ",784 ,- ,- 
Consumo ,"3,120 ","2,742 ","3,171 ",13.8 ,(1.6) 
Hipotecario ,542 ,(652) ,"1,210 ",- ,(55.3) 
Total ,"7,075 ","3,152 ","5,165 ",124.5 ,37.0 


Table
Millones de pesos ,,,,% Variación ,
,1T21 ,4T20 ,1T20 ,TaT ,AaA 
Comercial ,1.85 ,1.27 ,1.10 ,58 ,75 
Consumo ,11.58 ,11.55 ,10.55 ,3 ,103 
Hipotecario ,0.90 ,1.35 ,1.23 ,(45) ,(33) 
Total ,3.15 ,2.89 ,2.65 ,26 ,50 


