Table
,,,,Variación ,(pb) 
,Mar-21 ,Dic-20 ,Mar-20 ,TaT ,AaA 
Comercial ,1.54 ,1.51 ,1.13 ,3 ,41 
Pymes ,4.81 ,5.21 ,2.61 ,(40) ,220 
Otros ,1.00 ,0.81 ,0.89 ,19 ,11 
Individuos ,,,,,
Consumo ,4.89 ,6.52 ,3.73 ,(163) ,116 
Tarjeta de crédito ,6.23 ,7.46 ,4.14 ,(123) ,209 
Otros consumo ,3.79 ,5.69 ,3.31 ,(190) ,48 
Hipotecario ,4.92 ,4.54 ,4.33 ,38 ,59 
Total ,2.91 ,3.08 ,2.16 ,(17) ,75 


